datetime,open,high,low,close
2025-10-08T08:00:00.000000,121550.5,123312.9,121468.5,122140.1
2025-10-08T16:00:00.000000,122140.1,124170.6,122055.8,123237.5
2025-10-09T00:00:00.000000,123237.4,123279.7,121411.8,121847.9
2025-10-09T08:00:00.000000,121847.8,123740.1,120595.5,121079.4
2025-10-09T16:00:00.000000,121079.4,121712.4,119572.8,121579.3
2025-10-10T00:00:00.000000,121579.4,121835.5,120814.0,120886.1
2025-10-10T08:00:00.000000,120886.1,122497.0,118424.4,118965.3
2025-10-10T16:00:00.000000,118965.2,119403.4,101516.5,112714.9
2025-10-11T00:00:00.000000,112715.0,113300.1,110022.0,110338.7
2025-10-11T08:00:00.000000,110338.7,112466.2,110100.5,111744.4
2025-10-11T16:00:00.000000,111744.4,112142.0,109501.0,110579.1
2025-10-12T00:00:00.000000,110579.1,112110.0,109509.3,111464.0
2025-10-12T08:00:00.000000,111463.9,113687.6,111070.4,113119.0
2025-10-12T16:00:00.000000,113119.0,115730.3,113119.0,114894.4
2025-10-13T00:00:00.000000,114894.5,115912.0,114357.2,115341.7
2025-10-13T08:00:00.000000,115341.7,115488.9,113600.5,114260.7
2025-10-13T16:00:00.000000,114260.8,115827.6,114151.0,115111.9
2025-10-14T00:00:00.000000,115112.0,115360.2,111302.0,111665.2
2025-10-14T08:00:00.000000,111665.2,112839.9,109802.0,112823.0
2025-10-14T16:00:00.000000,112822.9,113557.9,111615.1,112983.8
2025-10-15T00:00:00.000000,112983.9,113576.1,111692.8,112524.3
2025-10-15T08:00:00.000000,112524.4,113477.9,110320.4,110757.5
2025-10-15T16:00:00.000000,110757.4,111500.0,110096.9,110699.0
2025-10-16T00:00:00.000000,110699.1,111827.5,110300.0,110518.2
2025-10-16T08:00:00.000000,110518.2,111960.0,108250.0,108474.0
2025-10-16T16:00:00.000000,108473.9,109212.6,107350.0,108129.4
2025-10-17T00:00:00.000000,108129.4,109199.8,105457.4,105578.3
2025-10-17T08:00:00.000000,105578.3,106800.0,103470.0,106750.1
2025-10-17T16:00:00.000000,106750.0,107505.0,106016.6,106378.6
2025-10-18T00:00:00.000000,106378.5,107452.6,106270.0,106648.3
2025-10-18T08:00:00.000000,106648.2,107248.0,106550.0,106893.2
2025-10-18T16:00:00.000000,106893.3,107298.7,106410.8,107117.5
2025-10-19T00:00:00.000000,107117.5,107333.0,106503.3,106733.3
2025-10-19T08:00:00.000000,106733.3,108575.6,106055.8,108429.5
2025-10-19T16:00:00.000000,108429.6,109399.9,108175.6,108586.2
2025-10-20T00:00:00.000000,108586.2,111350.0,107377.2,111126.2
2025-10-20T08:00:00.000000,111126.2,111650.0,110522.9,111079.1
2025-10-20T16:00:00.000000,111079.2,111255.0,109800.0,110469.9
2025-10-21T00:00:00.000000,110469.9,110486.3,107400.0,108020.0
2025-10-21T08:00:00.000000,108019.9,113480.0,107432.8,113355.2
2025-10-21T16:00:00.000000,113355.2,113940.0,108000.0,108253.7
2025-10-22T00:00:00.000000,108253.8,108649.4,107558.1,108284.1
2025-10-22T08:00:00.000000,108284.1,109160.0,106360.3,108369.9
2025-10-22T16:00:00.000000,108369.8,108780.0,106588.0,107532.0
2025-10-23T00:00:00.000000,107532.1,110275.9,107462.9,109228.6
2025-10-23T08:00:00.000000,109228.6,110088.0,108639.4,109849.0
2025-10-23T16:00:00.000000,109849.0,111240.0,109260.0,110025.9
2025-10-24T00:00:00.000000,110026.0,111498.8,109927.8,111013.7
2025-10-24T08:00:00.000000,111013.7,112086.0,109650.0,110009.8
2025-10-24T16:00:00.000000,110009.9,111088.0,109752.8,110965.4
2025-10-25T00:00:00.000000,110965.4,111775.1,110600.5,111445.4
2025-10-25T08:00:00.000000,111445.5,111903.9,111255.2,111340.9
2025-10-25T16:00:00.000000,111341.0,111686.0,111094.4,111589.4
2025-10-26T00:00:00.000000,111589.4,111866.7,111200.0,111672.8
2025-10-26T08:00:00.000000,111672.9,114000.0,111650.3,113648.1
2025-10-26T16:00:00.000000,113648.0,115521.7,112800.0,114497.8
2025-10-27T00:00:00.000000,114497.9,116380.2,114300.0,115522.5
2025-10-27T08:00:00.000000,115522.4,115575.1,114433.0,114914.4
2025-10-27T16:00:00.000000,114914.5,115744.8,113792.4,114064.1
2025-10-28T00:00:00.000000,114064.2,114500.1,113422.0,114128.7
2025-10-28T08:00:00.000000,114128.8,116074.3,114058.0,114571.9
2025-10-28T16:00:00.000000,114571.7,115554.5,112121.4,112833.5
2025-10-29T00:00:00.000000,112833.5,113525.0,112036.1,113511.9
2025-10-29T08:00:00.000000,113512.0,113593.0,111326.5,111460.6
2025-10-29T16:00:00.000000,111460.7,111963.0,109026.4,109985.6
2025-10-30T00:00:00.000000,109985.6,111565.1,107817.3,111313.5
2025-10-30T08:00:00.000000,111313.6,111400.0,107254.1,107670.6
2025-10-30T16:00:00.000000,107670.5,108300.0,106200.0,108263.5
2025-10-31T00:00:00.000000,108263.6,110200.0,108226.6,109400.1
2025-10-31T08:00:00.000000,109400.0,111233.0,109159.0,110160.1
2025-10-31T16:00:00.000000,110160.1,110273.2,108600.0,109557.3
2025-11-01T00:00:00.000000,109557.2,110557.0,109351.5,110025.3
